seed,target,auroc
42,Q16539,0.7222222222222223
43,Q16539,0.7222222222222223
44,Q16539,0.7222222222222223
53,Q16539,0.7222222222222223
71,Q16539,0.7222222222222223
42,Q5S007,0.9
43,Q5S007,0.95
44,Q5S007,0.95
53,Q5S007,0.9500000000000001
71,Q5S007,0.95
42,Q92793,0.8339366515837104
43,Q92793,0.8262443438914028
44,Q92793,0.833710407239819
53,Q92793,0.8355203619909503
71,Q92793,0.832579185520362
42,Q92793/Q09472,0.9095149253731344
43,Q92793/Q09472,0.9095149253731343
44,Q92793/Q09472,0.9113805970149254
53,Q92793/Q09472,0.9076492537313433
71,Q92793/Q09472,0.9113805970149254
42,Q92918,0.7444385593220338
43,Q92918,0.7587394067796609
44,Q92918,0.7497351694915255
53,Q92918,0.7473516949152542
71,Q92918,0.7545021186440677
42,Q93009,0.6538461538461539
43,Q93009,0.6538461538461539
44,Q93009,0.6538461538461539
53,Q93009,0.6538461538461539
71,Q93009,0.6538461538461539
42,Q96SW2,0.11538461538461536
43,Q96SW2,0.15384615384615385
44,Q96SW2,0.1923076923076923
53,Q96SW2,0.11538461538461539
71,Q96SW2,0.11538461538461539
42,Q9BY41,0.3986111111111111
43,Q9BY41,0.3986111111111111
44,Q9BY41,0.4194444444444444
53,Q9BY41,0.3986111111111111
71,Q9BY41,0.4083333333333333
42,Q9NWZ3,0.6372248427672957
43,Q9NWZ3,0.6471305031446541
44,Q9NWZ3,0.6511006289308177
53,Q9NWZ3,0.6463836477987421
71,Q9NWZ3,0.6305817610062894
42,Q9NYV4,0.6228070175438597
43,Q9NYV4,0.6549707602339181
44,Q9NYV4,0.6111111111111112
53,Q9NYV4,0.6403508771929824
71,Q9NYV4,0.6461988304093568
42,Q9UBN7,0.425
43,Q9UBN7,0.425
44,Q9UBN7,0.45972222222222225
53,Q9UBN7,0.4430555555555556
71,Q9UBN7,0.47361111111111115
42,Q9UM73,0.48611111111111116
43,Q9UM73,0.46875
44,Q9UM73,0.5364583333333334
53,Q9UM73,0.46701388888888895
71,Q9UM73,0.4774305555555556
42,Q9Y2I7,0.1111111111111111
43,Q9Y2I7,0.5
44,Q9Y2I7,0.33333333333333337
53,Q9Y2I7,0.2777777777777778
71,Q9Y2I7,0.1388888888888889
42,Q9Y616,0.9583333333333333
43,Q9Y616,1.0
44,Q9Y616,0.9583333333333334
53,Q9Y616,1.0
71,Q9Y616,1.0
