seed,target,auroc
43,Q06187,0.6430257186081694
44,Q06187,0.6665355521936459
53,Q06187,0.6398335854765507
71,Q06187,0.6461875945537064
42,Q07889,0.8160377358490566
43,Q07889,0.532025819265144
44,Q07889,0.37065541211519365
53,Q07889,0.43296921549155903
71,Q07889,0.3927507447864945
42,Q08881,0.6285714285714286
43,Q08881,0.6428571428571428
44,Q08881,0.5857142857142856
53,Q08881,0.6
71,Q08881,0.6285714285714286
42,Q09472,0.8515625
43,Q09472,0.828125
44,Q09472,0.8297526041666667
53,Q09472,0.83984375
71,Q09472,0.86328125
42,Q13422,0.6194762684124386
43,Q13422,0.737315875613748
44,Q13422,0.4533551554828151
53,Q13422,0.7414075286415712
71,Q13422,0.6432078559738135
42,Q14004,0.5982142857142857
43,Q14004,0.6160714285714286
44,Q14004,0.5744047619047619
53,Q14004,0.5565476190476191
71,Q14004,0.6220238095238095
42,Q15059,0.7799145299145299
43,Q15059,0.7884615384615385
44,Q15059,0.7542735042735045
53,Q15059,0.7414529914529915
71,Q15059,0.75
42,Q16539,0.6944444444444444
43,Q16539,0.9444444444444445
44,Q16539,0.8611111111111112
53,Q16539,0.888888888888889
71,Q16539,0.8333333333333335
42,Q5S007,0.75
43,Q5S007,0.95
44,Q5S007,0.45
53,Q5S007,0.85
71,Q5S007,0.75
42,Q92793,0.7748868778280543
43,Q92793,0.7604072398190046
44,Q92793,0.7409502262443439
53,Q92793,0.7572398190045249
71,Q92793,0.7531674208144796
42,Q92793/Q09472,0.9421641791044777
43,Q92793/Q09472,0.9309701492537313
44,Q92793/Q09472,0.9365671641791045
53,Q92793/Q09472,0.9402985074626866
71,Q92793/Q09472,0.935634328358209
42,Q92918,0.7971398305084747
43,Q92918,0.6228813559322033
44,Q92918,0.8633474576271186
53,Q92918,0.7155720338983051
71,Q92918,0.8659957627118644
42,Q93009,0.641025641025641
43,Q93009,0.7564102564102564
44,Q93009,0.5128205128205128
53,Q93009,0.6923076923076923
71,Q93009,0.8076923076923077
42,Q96SW2,0.17307692307692304
43,Q96SW2,0.23076923076923073
44,Q96SW2,0.2115384615384615
53,Q96SW2,0.1346153846153846
71,Q96SW2,0.17307692307692304
42,Q9BY41,0.44305555555555554
43,Q9BY41,0.4076388888888889
44,Q9BY41,0.42361111111111105
53,Q9BY41,0.35486111111111107
71,Q9BY41,0.44375
42,Q9NWZ3,0.8178459119496856
43,Q9NWZ3,0.4970125786163522
44,Q9NWZ3,0.7746069182389936
53,Q9NWZ3,0.8414308176100629
71,Q9NWZ3,0.7143867924528302
42,Q9NYV4,0.631578947368421
43,Q9NYV4,0.5263157894736843
44,Q9NYV4,0.6549707602339181
53,Q9NYV4,0.52046783625731
71,Q9NYV4,0.5789473684210527
42,Q9UBN7,0.6
43,Q9UBN7,0.7333333333333333
44,Q9UBN7,0.5694444444444444
53,Q9UBN7,0.5222222222222223
71,Q9UBN7,0.6569444444444444
42,Q9UM73,0.2170138888888889
43,Q9UM73,0.4357638888888889
44,Q9UM73,0.234375
53,Q9UM73,0.6197916666666667
71,Q9UM73,0.390625
42,Q9Y2I7,0.6574074074074073
43,Q9Y2I7,0.6759259259259259
44,Q9Y2I7,0.3148148148148148
53,Q9Y2I7,0.8333333333333334
71,Q9Y2I7,0.21296296296296294
42,Q9Y616,0.7083333333333333
43,Q9Y616,0.9583333333333333
44,Q9Y616,0.6666666666666667
53,Q9Y616,0.7083333333333333
71,Q9Y616,0.5416666666666667
