seed,target,auroc
42,P11474,0.7857
42,O43924,0.8889
42,O60760,0.7143
43,P10275,0.5365
43,P03372,0.5807
43,Q06187,0.7359
43,P01116,0.6974
43,P15056,0.7028
43,P51531,0.5981
43,P00533,0.7617
43,Q9NWZ3,0.7604
43,P51532,0.6442
43,P10636,0.5068
43,O60885,0.5597
43,P01116/P04049,0.8401
43,Q92793,0.8353
43,P14902,0.5175
43,Q07889,0.2316
43,Q92918,0.8247
43,Q92793/Q09472,0.9496
43,Q09472,0.9141
43,P36969,0.7475
43,Q13422,0.4607
43,P36888,0.6797
43,P17706,0.8628
43,Q9BY41,0.4021
43,P18031,0.9418
43,P09874,0.3095
43,P36897,0.5217
43,Q00534,0.8369
43,P11802,0.7577
43,P51531/P51532,0.7055
43,P50750,0.8636
43,Q02750,0.6593
43,O15379,0.9879
43,P98170,0.5631
43,Q9UBN7,0.3417
43,P49336,0.6014
43,P43490,0.392
43,Q9UM73,0.7969
43,P01116/Q07889,0.4841
43,P25440,0.8158
43,Q15059,0.7372
43,P37840,0.5112
43,Q06124,0.6067
43,P30530,0.9583
43,Q9NYV4,0.655
43,P40337,0.7531
43,Q14004,0.5923
43,P06239,0.7982
43,P40763,0.3782
43,P24941,0.7619
43,P49840,0.8421
43,Q9Y2I7,0.3148
43,P33981,0.59
43,Q08881,0.5714
43,Q93009,0.5128
43,P08581,1.0
43,P15170,0.3654
43,Q96SW2,0.1538
43,O60674,0.9375
43,Q9Y616,0.75
43,Q5S007,0.75
43,O75530,0.3714
43,Q16539,0.9167
43,P11474,0.5
43,O43924,0.8889
43,O60760,0.8095
44,P10275,0.5256
44,P03372,0.6107
44,Q06187,0.7213
44,P01116,0.7109
44,P15056,0.6972
44,P51531,0.6126
44,P00533,0.7578
44,Q9NWZ3,0.7842
44,P51532,0.6238
44,P10636,0.5535
44,O60885,0.5543
44,P01116/P04049,0.8365
44,Q92793,0.836
44,P14902,0.4842
44,Q07889,0.2291
44,Q92918,0.8713
44,Q92793/Q09472,0.9375
44,Q09472,0.9121
44,P36969,0.8426
44,Q13422,0.4534
44,P36888,0.701
44,P17706,0.8498
44,Q9BY41,0.4528
44,P18031,0.9324
44,P09874,0.2381
44,P36897,0.4987
44,Q00534,0.8256
44,P11802,0.7528
44,P51531/P51532,0.716
44,P50750,0.8145
44,Q02750,0.6264
44,O15379,0.9879
44,P98170,0.5631
44,Q9UBN7,0.4056
44,P49336,0.606
44,P43490,0.3765
44,Q9UM73,0.8003
44,P01116/Q07889,0.4886
44,P25440,0.8482
44,Q15059,0.75
44,P37840,0.5424
44,Q06124,0.6911
44,P30530,0.9735
44,Q9NYV4,0.6433
44,P40337,0.7281
44,Q14004,0.5923
44,P06239,0.5702
44,P40763,0.3866
44,P24941,0.9333
44,P49840,0.6842
44,Q9Y2I7,0.7685
44,P33981,0.8
44,Q08881,0.5714
44,Q93009,0.6538
44,P08581,1.0
44,P15170,0.3654
44,Q96SW2,0.0769
44,O60674,0.9583
44,Q9Y616,0.6667
44,Q5S007,0.95
44,O75530,0.3714
44,Q16539,0.9444
44,P11474,0.5357
44,O43924,0.8889
44,O60760,0.8095
53,P10275,0.5523
53,P03372,0.5746
53,Q06187,0.7141
53,P01116,0.7105
53,P15056,0.7101
53,P51531,0.5956
53,P00533,0.7361
53,Q9NWZ3,0.7648
53,P51532,0.6555
53,P10636,0.5445
53,O60885,0.5604
53,P01116/P04049,0.8332
53,Q92793,0.8446
53,P14902,0.4585
53,Q07889,0.2426
53,Q92918,0.7786
53,Q92793/Q09472,0.9422
53,Q09472,0.9264
53,P36969,0.7934
53,Q13422,0.4656
53,P36888,0.6928
53,P17706,0.8559
53,Q9BY41,0.366
53,P18031,0.9441
53,P09874,0.2593
53,P36897,0.5192
53,Q00534,0.8256
53,P11802,0.722
53,P51531/P51532,0.709
53,P50750,0.7836
53,Q02750,0.6264
53,O15379,1.0
53,P98170,0.5631
53,Q9UBN7,0.3694
53,P49336,0.6567
53,P43490,0.3179
53,Q9UM73,0.7101
53,P01116/Q07889,0.4409
53,P25440,0.832
53,Q15059,0.7286
53,P37840,0.5647
53,Q06124,0.7133
53,P30530,0.9659
53,Q9NYV4,0.6491
53,P40337,0.7594
53,Q14004,0.6101
53,P06239,0.6754
53,P40763,0.3361
53,P24941,0.819
53,P49840,0.8421
53,Q9Y2I7,0.2037
53,P33981,0.56
53,Q08881,0.5714
53,Q93009,0.7308
53,P08581,1.0
53,P15170,0.1923
53,Q96SW2,0.0769
53,O60674,0.9583
53,Q9Y616,0.9583
53,Q5S007,0.95
53,O75530,0.4857
53,Q16539,0.9167
53,P11474,0.6071
53,O43924,0.8889
53,O60760,0.7143
71,P10275,0.5591
71,P03372,0.605
71,Q06187,0.7139
71,P01116,0.7038
71,P15056,0.717
71,P51531,0.6089
71,P00533,0.7501
71,Q9NWZ3,0.768
71,P51532,0.6453
71,P10636,0.5063
71,O60885,0.5467
71,P01116/P04049,0.8271
71,Q92793,0.8265
71,P14902,0.4351
71,Q07889,0.2363
71,Q92918,0.8019
71,Q92793/Q09472,0.9384
71,Q09472,0.9082
71,P36969,0.7967
71,Q13422,0.4574
71,P36888,0.723
71,P17706,0.8602
71,Q9BY41,0.4438
71,P18031,0.9312
71,P09874,0.2526
71,P36897,0.4808
71,Q00534,0.8181
71,P11802,0.7268
71,P51531/P51532,0.6825
71,P50750,0.8327
71,Q02750,0.6154
71,O15379,1.0
71,P98170,0.5429
71,Q9UBN7,0.3694
71,P49336,0.6244
71,P43490,0.3796
71,Q9UM73,0.7969
71,P01116/Q07889,0.475
71,P25440,0.8441
71,Q15059,0.75
71,P37840,0.4531
71,Q06124,0.7578
71,P30530,0.9811
71,Q9NYV4,0.6316
71,P40337,0.6781
71,Q14004,0.5982
71,P06239,0.7018
71,P40763,0.3866
71,P24941,0.8762
71,P49840,0.6316
71,Q9Y2I7,0.1852
71,P33981,0.65
71,Q08881,0.5714
71,Q93009,0.7436
71,P08581,1.0
71,P15170,0.2885
71,Q96SW2,0.0769
71,O60674,0.9792
71,Q9Y616,0.6667
71,Q5S007,0.95
71,O75530,0.5143
71,Q16539,0.8889
71,P11474,0.75
71,O43924,0.8889
71,O60760,0.7619
89,P10275,0.5443
89,P03372,0.5533
89,Q06187,0.6683
89,P01116,0.741
89,P15056,0.6908
89,P51531,0.6079
89,P00533,0.7393
89,Q9NWZ3,0.8189
89,P51532,0.6515
89,P10636,0.4639
89,O60885,0.5379
89,P01116/P04049,0.8281
89,Q92793,0.8229
89,P14902,0.4731
89,Q07889,0.2386
89,Q92918,0.8289
89,Q92793/Q09472,0.9291
89,Q09472,0.9225
89,P36969,0.8536
89,Q13422,0.4714
89,P36888,0.719
89,P17706,0.8594
89,Q9BY41,0.4299
89,P18031,0.9265
89,P09874,0.2579
89,P36897,0.5
89,Q00534,0.8169
89,P11802,0.774
89,P51531/P51532,0.6702
89,P50750,0.7927
89,Q02750,0.6484
89,O15379,1.0
89,P98170,0.5682
89,Q9UBN7,0.25
89,P49336,0.5092
89,P43490,0.4846
89,Q9UM73,0.6372
89,P01116/Q07889,0.5136
89,P25440,0.8158
89,Q15059,0.7286
89,P37840,0.4219
89,Q06124,0.6911
89,P30530,0.9735
89,Q9NYV4,0.6374
89,P40337,0.6781
89,Q14004,0.5982
89,P06239,0.5965
89,P40763,0.4034
89,P24941,0.819
89,P49840,0.9474
89,Q9Y2I7,0.6759
89,P33981,0.55
89,Q08881,0.7
89,Q93009,0.5897
89,P08581,1.0
89,P15170,0.2692
89,Q96SW2,0.0962
89,O60674,0.9375
89,Q9Y616,0.75
89,Q5S007,0.85
89,O75530,0.4571
89,Q16539,0.9444
89,P11474,0.7143
89,O43924,1.0
89,O60760,0.7143
97,P10275,0.5382
97,P03372,0.5929
97,Q06187,0.7202
97,P01116,0.6816
97,P15056,0.7021
97,P51531,0.5813
97,P00533,0.7536
97,Q9NWZ3,0.8318
97,P51532,0.6599
97,P10636,0.5406
97,O60885,0.5313
97,P01116/P04049,0.8265
97,Q92793,0.8423
97,P14902,0.4801
97,Q07889,0.2063
97,Q92918,0.8416
97,Q92793/Q09472,0.9338
97,Q09472,0.9238
97,P36969,0.7869
97,Q13422,0.4378
97,P36888,0.7018
97,P17706,0.8681
97,Q9BY41,0.4139
97,P18031,0.9271
97,P09874,0.3228
97,P36897,0.5141
97,Q00534,0.8444
97,P11802,0.7317
97,P51531/P51532,0.6631
97,P50750,0.7945
97,Q02750,0.6044
97,O15379,1.0
97,P98170,0.5682
97,Q9UBN7,0.3694
97,P49336,0.5461
97,P43490,0.4568
97,Q9UM73,0.8281
97,P01116/Q07889,0.4545
97,P25440,0.836
97,Q15059,0.7244
97,P37840,0.5156
97,Q06124,0.7178
97,P30530,0.9659
97,Q9NYV4,0.6257
97,P40337,0.7594
97,Q14004,0.6042
97,P06239,0.7281
97,P40763,0.2773
97,P24941,0.9333
97,P49840,0.8421
97,Q9Y2I7,0.6852
97,P33981,0.52
97,Q08881,0.5714
97,Q93009,0.6154
97,P08581,0.95
97,P15170,0.2692
97,Q96SW2,0.1346
97,O60674,0.9792
97,Q9Y616,0.5833
97,Q5S007,0.95
97,O75530,0.5714
97,Q16539,0.8611
97,P11474,0.6786
97,O43924,0.8889
97,O60760,0.7143
